5.58938	564707557.5	79
-28.5654	564707558.7	67
33.5731	564707559.3	50
52.4177	564707566.6	64
-34.6468	564707567.4	123
17.2709	564707571.8	77
-22.9124	564707572.6	56
16.5492	564707582.6	26
-9.49923	564707591.0	146
54.6711	564707591.2	122
33.6843	564707592.8	55
-47.7311	564707595.1	30
4.56234	564707598.3	115
-16.6046	564707606.0	57
8.82702	564707607.6	166
52.8312	564707614.7	122
-7.45247	564707615.9	97
9.22274	564707617.5	175
-46.7022	564707617.8	85
-1.52247	564707620.1	74
-34.4297	564707627.1	151
-7.27499	564707635.4	83
25.5804	564707635.6	5
17.6125	564707637.8	103
-27.6969	564707638.5	110
8.23470	564707653.1	83
34.2798	564707654.7	8
3.73931	564707663.2	34
-41.0945	564707664.8	163
29.7020	564707666.4	168
-41.2662	564707666.6	18
-4.28416	564707673.4	165
26.5069	564707673.5	165
31.3440	564707674.1	77
22.8188	564707678.6	81
-24.3516	564707682.5	118
-9.20035	564707689.1	95
-42.9736	564707695.3	87
-22.7224	564707702.1	55
-5.32410	564707703.6	38
-4.79368	564707707.9	118
-35.0756	564707710.8	167
51.8768	564707712.0	79
10.8028	564707715.6	89
-20.0555	564707715.7	170
13.9854	564707718.9	69
-20.6725	564707721.1	132
-27.1130	564707725.4	172
3.04357	564707727.1	68
5.93083	564707728.3	87
-2.35649	564707728.6	78
29.6840	564707731.7	96
-45.0780	564707733.2	101
-46.7783	564707733.9	72
-12.5586	564707736.0	118
2.32272	564707736.7	249
47.3466	564707741.9	95
-10.9377	564707746.1	119
31.3428	564707747.7	52
-17.5102	564707749.5	155
26.2997	564707754.2	29
-12.9940	564707756.7	156
32.0599	564707762.4	152
-19.0778	564707767.6	37
-23.7119	564707770.0	73
6.88198	564707782.1	114
6.54857	564707784.8	88
-12.2189	564707786.0	76
-19.3065	564707787.1	83
-16.1585	564707791.8	102
-22.8479	564707792.9	37
-24.9255	564707801.4	31
43.6147	564707802.1	49
-43.1750	564707803.0	80
-29.5178	564707803.5	115
-35.8786	564707804.3	102
16.2036	564707805.5	183
-19.5603	564707806.1	172
-9.20989	564707807.1	47
6.51166	564707809.9	100
19.4507	564707815.4	67
45.7670	564707820.4	70
2.33246	564707824.7	138
-48.0714	564707832.5	64
15.4393	564707836.6	17
35.7085	564707841.8	149
8.24043	564707844.9	94
8.47655	564707845.0	70
4.78737	564707845.4	92
-20.9130	564707845.5	83
6.02021	564707846.6	164
8.34749	564707850.2	165
32.6912	564707851.5	90
7.90237	564707855.5	75
-23.1464	564707859.6	120
12.3167	564707860.2	28
-26.0609	564707862.6	119
3.10061	564707864.7	111
11.2315	564707870.4	216
-5.91977	564707873.7	144
-45.3684	564707876.3	63
24.4668	564707878.9	87
-18.0630	564707887.2	86
5.57896	564707891.7	104
13.2760	564707892.0	145
-5.21354	564707898.3	169
12.1778	564707905.8	142
-26.4334	564707906.4	103
31.6319	564707907.4	84
-10.5286	564707909.5	93
55.6031	564707911.4	94
1.69993	564707913.4	104
55.5372	564707914.3	101
-20.2029	564707925.0	78
5.96126	564707927.5	89
-13.0046	564707930.4	178
11.8028	564707930.7	81
14.5425	564707931.2	101
8.84083	564707937.8	196
7.73451	564707938.2	22
33.4682	564707939.3	137
4.27949	564707943.3	89
-25.2371	564707946.0	39
-38.4816	564707946.1	92
-41.6623	564707949.2	103
-16.3349	564707951.5	113
-50.3658	564707955.8	91
11.6813	564707956.0	56
28.2220	564707962.6	94
18.3086	564707964.9	38
16.0655	564707966.1	21
55.5704	564707971.5	64
10.5045	564707973.3	100
48.5191	564707977.1	135
17.9370	564707978.9	160
13.3916	564707980.1	16
12.4929	564707980.3	96
1.72776	564707980.4	144
21.0418	564707982.9	57
25.8504	564707989.1	28
-44.3197	564707989.4	124
9.03899	564708001.1	83
-9.84544	564708009.9	58
12.5884	564708014.9	34
60.4564	564708029.4	111
-3.27509	564708035.8	139
10.3788	564708045.5	215
26.8818	564708052.7	139
-8.24486	564708060.3	114
-36.0054	564708064.6	34
-38.7565	564708068.2	113
40.9775	564708080.4	82
55.4198	564708082.2	79
9.22183	564708084.5	217
31.5594	564708084.7	18
42.2587	564708093.9	63
6.89555	564708103.4	68
5.79164	564708110.6	163
57.7090	564708110.8	29
-3.81391	564708112.2	109
8.24332	564708114.4	44
-4.74042	564708117.3	66
-18.7250	564708121.6	122
42.0521	564708123.7	122
26.1583	564708124.9	102
-26.2169	564708128.5	104
-11.4770	564708129.7	72
24.5122	564708131.4	47
34.3520	564708134.6	133
27.7638	564708140.1	73
-28.1777	564708141.8	31
45.3616	564708142.4	87
4.84824	564708145.4	105
36.3642	564708145.7	23
24.6221	564708146.4	120
-32.0004	564708147.9	77
-25.4996	564708151.6	137
-39.2066	564708152.1	149
14.2838	564708155.3	115
8.67373	564708157.1	216
-23.9431	564708162.5	69
9.14303	564708162.7	112
-26.1425	564708168.7	128
-6.53799	564708172.1	141
6.74479	564708172.3	89
-25.4130	564708174.3	98
2.52746	564708182.2	105
-19.8446	564708184.6	114
7.73281	564708186.6	177
60.3531	564708188.3	119
-8.86259	564708188.7	161
-9.15237	564708189.7	149
-10.2780	564708196.4	113
-21.7908	564708197.5	118
5.93097	564708197.5	94
25.3521	564708200.3	119
-7.84447	564708205.7	126
43.9027	564708205.9	126
56.7271	564708210.1	11
15.0676	564708213.9	62
56.6266	564708217.2	80
24.4501	564708220.3	151
-8.87569	564708221.0	96
29.5628	564708221.8	63
51.8819	564708238.5	81
4.77659	564708246.5	162
-14.5354	564708247.6	88
-41.7518	564708248.5	151
2.02881	564708249.0	57
-48.4057	564708250.6	54
-9.68629	564708253.2	90
-31.9612	564708258.8	74
-6.87075	564708261.0	102
-32.1249	564708267.5	54
9.03129	564708270.7	112
7.20089	564708282.4	153
18.0051	564708285.1	89
9.19636	564708287.7	91
-31.8526	564708290.0	124
-12.7775	564708290.3	122
25.6452	564708295.2	65
-17.3431	564708295.3	128
3.64591	564708297.7	130
17.5022	564708305.0	78
1.98795	564708306.3	58
30.2623	564708315.7	74
7.48544	564708315.9	131
-17.5844	564708320.3	148
44.9583	564708323.9	103
40.8343	564708324.5	116
-23.5042	564708327.2	160
-2.32366	564708328.1	69
-6.20131	564708329.9	131
-37.5318	564708337.3	29
-15.7311	564708349.2	199
-3.68870	564708349.5	140
-1.98175	564708351.4	79
-5.90328	564708354.1	65
-14.4987	564708354.6	53
57.9378	564708355.4	149
39.2271	564708356.2	101
-3.53880	564708357.2	89
-6.70669	564708363.1	191
25.2526	564708364.7	112
59.0459	564708373.5	44
27.9989	564708376.2	62
-17.1153	564708377.4	74
2.66022	564708377.8	44
-37.6725	564708378.7	93
10.8569	564708380.2	88
3.91890	564708387.9	224
-2.94330	564708389.8	110
29.3451	564708392.4	109
53.8101	564708396.8	110
5.06676	564708397.3	102
61.1575	564708399.9	40
-44.9744	564708403.2	45
-27.0245	564708405.0	178
21.0846	564708405.1	188
59.1843	564708414.8	145
-24.9935	564708419.9	85
48.7301	564708421.7	97
29.2045	564708422.7	89
52.7997	564708423.3	110
-9.84245	564708425.8	136
-9.24576	564708427.3	118
3.86550	564708428.7	153
49.1020	564708434.7	153
18.0614	564708436.7	115
-6.97617	564708445.8	99
-5.65121	564708449.8	257
-2.36769	564708449.8	88
1.99040	564708451.1	72
-15.2805	564708455.0	150
16.1704	564708466.6	32
-25.3216	564708478.3	151
-11.3883	564708479.6	95
60.8750	564708480.4	44
-15.2774	564708484.0	33
8.20675	564708484.6	45
30.4377	564708486.9	77
8.32278	564708487.1	93
57.4420	564708490.6	122
-7.14299	564708490.7	64
9.03471	564708496.7	30
20.6828	564708497.2	88
-21.7379	564708497.5	86
-46.5730	564708500.7	58
12.6352	564708503.3	80
-11.5963	564708505.1	107
58.7872	564708505.2	127
7.52004	564708514.4	94
-26.9385	564708514.5	70
-2.07788	564708518.8	97
-1.82940	564708526.8	89
-5.58805	564708530.4	19
-35.7936	564708535.6	114
29.2786	564708539.8	123
-9.89614	564708540.1	142
-18.5698	564708543.4	90
33.2913	564708545.4	27
-8.61281	564708545.6	98
20.6391	564708546.7	118
-11.7695	564708561.7	24
-17.9032	564708561.8	112
3.38874	564708565.1	86
-22.3882	564708579.6	133
-22.3218	564708579.6	171
-48.2456	564708579.8	67
-6.34974	564708579.8	115
-12.0331	564708586.3	89
8.76463	564708586.8	85
-39.1974	564708586.9	163
-8.28768	564708590.6	166
-2.48189	564708590.8	180
-6.91215	564708591.3	90
-6.04939	564708592.7	90
34.7940	564708593.3	50
7.01873	564708600.2	78
45.6509	564708602.2	115
-26.0221	564708602.4	83
6.28119	564708602.6	24
-24.9307	564708603.9	23
-9.13905	564708604.6	197
57.8182	564708608.7	20
54.9623	564708610.0	99
36.9576	564708610.2	126
55.5831	564708611.2	110
29.0278	564708613.7	126
10.6210	564708616.2	77
30.0725	564708618.4	132
3.17816	564708620.5	140
5.97768	564708623.7	120
15.2631	564708624.3	170
41.8027	564708629.4	107
35.2854	564708629.9	51
-21.9478	564708634.8	127
7.76876	564708636.7	69
48.2394	564708646.2	142
55.4384	564708647.8	144
-17.9521	564708655.3	25
4.46724	564708657.3	108
18.0980	564708659.2	171
53.6662	564708659.8	58
-11.4452	564708661.1	97
51.9037	564708667.0	59
19.2882	564708667.5	59
39.7643	564708671.7	12
-34.0523	564708673.3	34
-16.6121	564708675.2	41
-41.6106	564708676.2	39
6.22286	564708676.6	219
15.4375	564708676.9	140
6.04609	564708678.1	91
47.0761	564708678.5	53
50.1137	564708679.0	105
-3.21466	564708680.6	85
52.7677	564708684.0	128
-3.58209	564708686.7	114
39.0623	564708692.3	53
-35.8541	564708692.5	24
-38.8499	564708692.5	76
-42.3712	564708692.7	33
11.0399	564708694.7	54
-43.2563	564708695.4	46
-9.16621	564708697.4	46
22.1680	564708699.2	86
-40.6558	564708702.0	81
16.1333	564708706.2	16
37.0672	564708710.9	62
40.8965	564708711.1	116
46.5621	564708712.7	78
-37.3415	564708715.4	119
29.0748	564708718.0	124
-14.2063	564708719.0	61
41.2617	564708719.8	79
11.0563	564708720.4	10
-3.32494	564708720.6	296
-6.66576	564708733.9	117
5.05233	564708738.5	77
16.6358	564708746.3	46
2.03023	564708752.3	166
55.7448	564708761.8	74
-12.2840	564708776.2	154
-13.4382	564708781.3	98
16.0094	564708791.7	147
55.6727	564708805.7	153
-14.3029	564708808.5	106
-14.7984	564708808.9	32
12.6426	564708814.3	74
41.2885	564708815.4	158
-12.3076	564708817.0	158
-10.6225	564708821.7	84
10.5870	564708824.6	103
-47.9265	564708826.7	101
2.07770	564708829.4	83
-23.3944	564708829.6	95
38.5455	564708831.0	75
19.8549	564708831.4	89
42.9145	564708833.6	46
7.11314	564708833.8	102
-46.5090	564708836.3	143
-8.45988	564708837.4	80
-1.92980	564708839.2	126
6.63141	564708840.6	92
17.9776	564708843.7	64
-3.91054	564708845.1	186
-32.1901	564708847.2	86
8.60665	564708847.4	139
-23.6913	564708847.6	23
42.5588	564708855.2	46
-16.3767	564708867.1	164
-7.01430	564708872.7	103
-24.3619	564708873.1	71
-13.8494	564708877.0	150
41.3320	564708878.1	130
-24.0055	564708878.3	171
-11.4561	564708879.2	137
27.8549	564708885.4	171
23.4402	564708892.1	65
-28.1834	564708894.7	49
17.4640	564708901.3	205
11.5974	564708902.9	65
14.9895	564708905.1	193
-12.9168	564708906.7	154
10.4445	564708906.8	86
-36.2329	564708907.8	128
7.63285	564708909.1	121
-39.5463	564708909.2	152
48.7016	564708909.7	113
38.8141	564708912.5	123
-1.55532	564708922.7	65
9.38017	564708924.9	195
-29.7169	564708927.9	123
10.1429	564708928.1	189
-45.8380	564708928.7	66
-15.8036	564708932.3	30
-47.7906	564708942.2	123
9.79534	564708945.2	95
57.8982	564708952.3	113
-34.5473	564708957.2	124
-17.2635	564708959.4	121
-32.4470	564708960.7	90
-7.33204	564708975.8	161
-17.4941	564708978.7	159
57.8868	564708979.2	61
-28.3624	564708979.3	169
-7.31018	564708979.6	110
-25.4385	564708980.0	120
58.4727	564708993.5	8
-12.4930	564708993.9	137
23.7764	564708995.8	187
59.5899	564708997.8	136
46.8336	564709000.9	77
37.1410	564709001.9	88
22.4797	564709001.9	15
-11.6892	564709007.8	156
14.2651	564709008.5	38
-35.3495	564709010.7	43
49.5071	564709014.1	39
-21.6942	564709017.8	41
3.53306	564709023.5	124
58.9038	564709028.2	85
17.9300	564709030.3	140
-42.9577	564709030.6	27
45.4869	564709032.0	50
7.70192	564709038.2	123
-9.24041	564709040.0	152
-14.2008	564709045.2	104
6.54452	564709046.3	48
11.3381	564709054.9	65
-28.3400	564709057.4	51
32.5612	564709058.4	85
-18.1961	564709058.8	154
52.6567	564709060.8	59
21.9201	564709067.7	168
33.3113	564709070.8	167
53.4052	564709071.2	95
-45.9764	564709073.1	73
28.4162	564709075.0	85
36.5944	564709077.0	121
3.93360	564709092.2	266
-10.9791	564709093.9	66
27.3276	564709094.3	84
-46.8660	564709100.9	41
8.36330	564709100.9	134
-5.17994	564709102.0	99
-10.9096	564709102.5	225
-8.20420	564709103.5	197
-28.2920	564709106.5	147
43.0523	564709109.0	64
16.8590	564709111.9	38
32.9238	564709114.6	12
-3.49973	564709115.4	80
-49.2736	564709116.1	102
-3.66814	564709123.0	90
-18.9917	564709124.7	96
-14.1483	564709127.4	91
-2.45942	564709127.8	85
6.25513	564709128.9	94
-25.9580	564709131.9	100
8.36541	564709132.9	93
13.1380	564709135.2	125
-8.67350	564709135.2	94
18.7677	564709136.2	57
-49.5988	564709137.8	56
41.7146	564709139.7	162
-9.26113	564709143.8	149
43.2401	564709148.8	20
19.1130	564709149.1	63
38.1037	564709159.9	140
-31.2421	564709161.3	36
47.1986	564709165.8	106
-2.55548	564709165.8	51
-4.74518	564709166.0	96
12.5821	564709166.6	23
-27.8267	564709167.5	95
24.0423	564709171.4	109
4.55310	564709174.6	112
-12.2357	564709176.3	71
18.0004	564709178.4	70
-48.8261	564709184.3	96
-31.7001	564709189.0	111
18.8127	564709189.6	141
13.7766	564709192.5	166
31.9433	564709194.8	97
-26.1796	564709197.0	64
-19.7835	564709198.0	65
-6.52556	564709198.9	107
5.34524	564709203.3	137
-3.15323	564709204.8	211
-30.7395	564709205.0	131
1.90798	564709206.9	99
7.70869	564709207.1	237
6.47812	564709208.4	127
-45.4388	564709215.0	137
-28.2852	564709217.4	89
57.3410	564709219.1	140
-44.3212	564709221.3	69
-45.3422	564709223.5	44
-39.7078	564709226.2	66
-5.79613	564709228.7	176
-16.8224	564709232.7	157
20.3290	564709243.4	127
53.6305	564709246.4	123
28.8095	564709248.9	157
6.10690	564709251.6	156
40.5462	564709252.2	161
32.0062	564709253.0	44
-11.1665	564709253.1	65
4.73326	564709255.0	87
5.77652	564709255.5	266
-44.9868	564709257.2	102
10.1323	564709267.0	77
-31.7833	564709280.0	136
-46.4780	564709283.5	52
-21.4863	564709284.8	84
-19.3023	564709286.2	65
-21.2858	564709286.6	95
-17.1952	564709286.9	119
-6.61515	564709288.1	101
30.6768	564709292.2	103
-2.57442	564709293.0	88
22.8806	564709296.9	101
52.6161	564709297.2	10
59.1371	564709299.7	33
-18.0339	564709304.3	120
26.8441	564709305.9	172
-46.4372	564709311.1	113
-7.29112	564709313.2	79
-17.2713	564709313.8	76
-14.0935	564709324.1	68
-6.54367	564709327.6	82
54.3690	564709328.1	59
-19.8528	564709329.9	83
-3.89112	564709331.6	138
-37.4390	564709335.9	159
43.4674	564709344.8	62
9.11440	564709346.7	50
-11.9685	564709349.4	79
3.24569	564709352.8	61
-41.1312	564709354.5	77
6.66240	564709356.7	179
1.94679	564709368.4	55
-9.43238	564709377.3	69
45.4508	564709381.8	76
59.7953	564709382.0	101
19.2347	564709384.2	58
-14.2837	564709385.3	150
2.10185	564709387.0	89
-9.77628	564709389.7	165
3.43336	564709392.7	110
44.9630	564709396.3	130
-12.3626	564709401.3	78
-14.3650	564709403.3	87
-20.0222	564709404.3	52
18.4002	564709408.2	36
3.82459	564709409.9	134
7.42557	564709416.3	91
8.64654	564709418.0	146
-38.0329	564709422.3	46
4.44945	564709423.8	148
-22.6409	564709431.9	49
27.7889	564709434.9	51
39.6776	564709443.5	77
-25.7053	564709449.3	64
-21.9418	564709450.8	81
6.31150	564709451.2	169
13.9802	564709459.6	79
-36.7407	564709464.8	90
-30.3144	564709467.1	78
7.22838	564709467.3	103
-22.0046	564709473.1	123
-35.7881	564709479.7	51
40.2189	564709481.8	67
7.20686	564709481.9	95
-36.7290	564709485.5	65
-20.4603	564709488.5	122
1.80625	564709493.1	139
-46.4946	564709493.6	96
-31.1482	564709494.2	80
4.69342	564709502.8	90
-15.0739	564709513.1	155
-25.3641	564709516.9	167
28.6958	564709519.4	143
55.9944	564709523.8	103
-9.46362	564709525.5	197
-11.8179	564709533.5	131
-2.57513	564709540.8	93
10.6730	564709541.9	135
-5.26286	564709544.3	287
-28.5273	564709547.1	167
-37.7966	564709549.9	23
-13.7777	564709554.6	89
-37.7685	564709564.0	59
-13.5364	564709566.1	119
24.7256	564709567.7	81
18.8522	564709567.7	80
-15.6878	564709571.5	150
-46.6514	564709572.3	152
38.9863	564709576.1	80
47.5538	564709577.7	66
56.1918	564709579.9	117
-31.3999	564709579.9	137
-5.91259	564709588.4	119
33.5999	564709588.5	81
53.3427	564709591.0	13
5.52825	564709592.5	201
3.74619	564709595.4	62
13.9298	564709596.5	103
8.75068	564709605.4	136
-19.4537	564709605.7	90
-20.9118	564709618.3	17
6.78546	564709624.4	168
-7.33950	564709624.8	225
59.5238	564709625.0	118
-25.9705	564709634.0	78
7.37240	564709634.2	99
-41.7926	564709640.4	158
8.14978	564709642.4	215
23.1764	564709647.2	74
6.19166	564709652.1	105
-41.5416	564709656.1	88
57.9045	564709662.0	68
-43.7667	564709662.2	66
-36.4891	564709662.9	75
-19.7603	564709664.0	38
-12.9806	564709678.0	97
-4.03688	564709679.1	116
-1.94718	564709685.3	83
-35.0344	564709686.9	129
13.2763	564709687.6	123
7.44011	564709691.0	90
3.68634	564709694.3	124
-17.7921	564709708.9	42
26.4341	564709717.8	152
19.1901	564709718.5	49
-10.7661	564709722.0	75
-43.5500	564709728.0	154
-16.6505	564709728.6	133
6.26185	564709730.7	118
-12.3198	564709739.6	188
-7.61820	564709746.1	188
53.3195	564709747.8	145
22.9258	564709749.4	13
6.11212	564709750.0	85
-11.8180	564709752.3	93
44.8314	564709764.4	86
-25.1121	564709770.8	74
-9.19218	564709774.3	214
10.1561	564709782.5	88
2.50700	564709785.1	127
6.90073	564709791.7	89
-2.39441	564709795.9	120
-26.0170	564709797.6	53
28.8949	564709798.7	64
11.8645	564709800.1	97
-9.98535	564709800.3	78
44.7171	564709801.9	138
3.73200	564709803.7	98
-4.59353	564709806.1	107
30.3887	564709806.3	42
-36.8623	564709813.6	37
-25.1117	564709817.6	50
45.5292	564709820.2	126
12.9738	564709826.7	127
7.28885	564709828.7	59
25.4620	564709831.0	70
-42.8000	564709832.7	145
-2.00443	564709832.7	74
-6.66167	564709833.1	50
-2.52348	564709838.9	156
-38.1578	564709840.8	55
-3.24505	564709843.9	255
-10.7044	564709845.2	132
-37.4973	564709846.8	59
52.6750	564709847.1	122
-9.88249	564709847.6	63
29.8863	564709847.9	63
26.4405	564709850.6	165
59.9665	564709851.2	140
51.6605	564709865.9	119
-16.5199	564709868.9	125
-15.0910	564709872.3	59
8.70001	564709876.9	83
37.0442	564709884.0	158
-15.8776	564709884.5	100
-7.14414	564709889.1	90
-25.3368	564709889.7	82
-15.9039	564709890.7	74
-2.46519	564709891.8	90
-20.4555	564709892.0	163
18.0875	564709892.9	62
-40.8012	564709894.6	68
-23.3010	564709895.1	128
-29.2440	564709898.5	97
20.4394	564709899.7	171
-20.8271	564709900.9	97
-48.8397	564709905.4	150
-10.4512	564709905.6	53
-6.03280	564709914.8	112
7.90701	564709916.9	114
-4.83418	564709918.4	130
49.5716	564709919.5	128
1.93234	564709920.7	82
58.5008	564709921.5	83
33.0528	564709930.1	73
-12.5196	564709931.2	101
-4.83403	564709933.1	255
42.8692	564709939.6	144
-29.6717	564709941.2	69
24.9557	564709943.5	188
53.5481	564709951.2	56
-7.37947	564709952.9	140
-32.3897	564709964.5	62
-30.2303	564709975.0	148
10.7117	564709987.3	105
8.97793	564709988.5	98
49.6781	564709990.2	98
-42.8508	564709991.0	131
20.7190	564709996.5	115
-36.1262	564710007.1	141
24.3443	564710012.4	61
-35.6231	564710018.0	99
16.2646	564710018.3	19
-30.8720	564710023.0	82
-45.7397	564710025.2	97
5.22450	564710027.0	29
-6.73986	564710030.6	194
-15.7555	564710031.0	179
8.07693	564710035.4	87
-13.5805	564710035.8	26
-30.1894	564710037.1	103
-23.4157	564710039.1	144
-33.9733	564710041.3	114
-16.6280	564710042.1	76
54.4132	564710045.5	110
12.9086	564710045.8	98
29.5617	564710052.2	132
19.7333	564710052.4	93
-40.1479	564710066.8	54
43.1515	564710069.2	68
53.4340	564710072.1	121
9.09003	564710076.8	159
-29.8894	564710081.3	153
-11.8704	564710081.8	117
-3.09057	564710085.1	129
-10.4361	564710088.9	79
24.5894	564710091.5	55
29.8080	564710092.2	76
8.12902	564710099.3	105
-16.5655	564710102.0	83
-37.6594	564710104.4	165
24.2072	564710105.5	93
43.0490	564710120.9	81
6.53828	564710122.1	215
29.5898	564710122.1	18
54.8488	564710126.0	121
-5.40069	564710135.9	90
-11.1784	564710141.0	147
7.87849	564710149.7	86
4.05772	564710153.0	123
-2.92323	564710159.5	94
-29.5605	564710168.2	71
8.60814	564710176.5	58
-18.1343	564710181.4	84
47.9307	564710183.2	66
36.5267	564710186.1	66
-20.4692	564710189.6	131
12.4161	564710194.7	179
42.0236	564710196.8	97
3.05203	564710203.7	85
5.27003	564710205.7	81
-33.2177	564710209.3	48
8.13473	564710209.6	24
-39.7591	564710218.3	134
-21.3408	564710221.0	72
-39.7687	564710225.5	160
-36.5700	564710231.0	157
7.30938	564710233.1	74
-42.7668	564710233.5	59
13.0751	564710242.2	104
-48.4898	564710255.1	65
-3.54316	564710259.2	97
58.9329	564710259.6	46
58.3149	564710263.0	49
3.71940	564710264.1	234
-24.7890	564710268.3	79
7.08857	564710269.5	95
31.1332	564710273.9	113
33.8599	564710276.6	150
28.9236	564710276.8	138
8.32868	564710280.0	100
-36.1209	564710284.6	141
46.3270	564710285.8	129
2.00624	564710289.6	75
27.1885	564710290.4	105
52.0794	564710291.1	57
33.9725	564710298.0	122
-2.46310	564710300.2	93
61.4793	564710305.2	70
-37.4372	564710326.0	32
49.7744	564710338.9	105
-18.5180	564710341.0	158
33.2507	564710341.1	103
16.1309	564710342.1	75
16.1100	564710343.3	68
-25.1991	564710352.5	86
27.5733	564710352.6	174
33.5704	564710354.5	169
-4.24485	564710360.1	113
-9.74921	564710361.2	216
-13.0689	564710362.7	67
-37.3151	564710362.7	48
-3.90500	564710364.2	268
56.4554	564710366.1	65
-34.5463	564710370.0	79
-45.3036	564710372.8	82
36.1999	564710376.0	3
5.48066	564710377.2	21
14.3288	564710377.3	77
-46.9264	564710378.0	60
-31.8396	564710380.3	67
